id,input_path,encoded_path,ranking
30079,BigDataCup2022/S2/test/input/30079.jpg,BigDataCup2022/S2/test/enc/30079.jpg,7002
30080,BigDataCup2022/S2/test/input/30080.jpg,BigDataCup2022/S2/test/enc/30080.jpg,632
30081,BigDataCup2022/S2/test/input/30081.jpg,BigDataCup2022/S2/test/enc/30081.jpg,2615
30082,BigDataCup2022/S2/test/input/30082.jpg,BigDataCup2022/S2/test/enc/30082.jpg,331
30083,BigDataCup2022/S2/test/input/30083.jpg,BigDataCup2022/S2/test/enc/30083.jpg,4033
30084,BigDataCup2022/S2/test/input/30084.jpg,BigDataCup2022/S2/test/enc/30084.jpg,9737
30085,BigDataCup2022/S2/test/input/30085.jpg,BigDataCup2022/S2/test/enc/30085.jpg,7550
30086,BigDataCup2022/S2/test/input/30086.jpg,BigDataCup2022/S2/test/enc/30086.jpg,9002
30087,BigDataCup2022/S2/test/input/30087.jpg,BigDataCup2022/S2/test/enc/30087.jpg,3791
30088,BigDataCup2022/S2/test/input/30088.jpg,BigDataCup2022/S2/test/enc/30088.jpg,6419
30089,BigDataCup2022/S2/test/input/30089.jpg,BigDataCup2022/S2/test/enc/30089.jpg,644
30090,BigDataCup2022/S2/test/input/30090.jpg,BigDataCup2022/S2/test/enc/30090.jpg,1251
30091,BigDataCup2022/S2/test/input/30091.jpg,BigDataCup2022/S2/test/enc/30091.jpg,6219
30092,BigDataCup2022/S2/test/input/30092.jpg,BigDataCup2022/S2/test/enc/30092.jpg,3135
30093,BigDataCup2022/S2/test/input/30093.jpg,BigDataCup2022/S2/test/enc/30093.jpg,6011
30094,BigDataCup2022/S2/test/input/30094.jpg,BigDataCup2022/S2/test/enc/30094.jpg,8532
30095,BigDataCup2022/S2/test/input/30095.jpg,BigDataCup2022/S2/test/enc/30095.jpg,4242
30096,BigDataCup2022/S2/test/input/30096.jpg,BigDataCup2022/S2/test/enc/30096.jpg,8956
30097,BigDataCup2022/S2/test/input/30097.jpg,BigDataCup2022/S2/test/enc/30097.jpg,7313
30098,BigDataCup2022/S2/test/input/30098.jpg,BigDataCup2022/S2/test/enc/30098.jpg,7877
30099,BigDataCup2022/S2/test/input/30099.jpg,BigDataCup2022/S2/test/enc/30099.jpg,7876
30100,BigDataCup2022/S2/test/input/30100.jpg,BigDataCup2022/S2/test/enc/30100.jpg,605
30101,BigDataCup2022/S2/test/input/30101.jpg,BigDataCup2022/S2/test/enc/30101.jpg,8701
30102,BigDataCup2022/S2/test/input/30102.jpg,BigDataCup2022/S2/test/enc/30102.jpg,2719
30103,BigDataCup2022/S2/test/input/30103.jpg,BigDataCup2022/S2/test/enc/30103.jpg,4358
30104,BigDataCup2022/S2/test/input/30104.jpg,BigDataCup2022/S2/test/enc/30104.jpg,3054
30105,BigDataCup2022/S2/test/input/30105.jpg,BigDataCup2022/S2/test/enc/30105.jpg,9030
30106,BigDataCup2022/S2/test/input/30106.jpg,BigDataCup2022/S2/test/enc/30106.jpg,2496
30107,BigDataCup2022/S2/test/input/30107.jpg,BigDataCup2022/S2/test/enc/30107.jpg,9054
30108,BigDataCup2022/S2/test/input/30108.jpg,BigDataCup2022/S2/test/enc/30108.jpg,5518
30109,BigDataCup2022/S2/test/input/30109.jpg,BigDataCup2022/S2/test/enc/30109.jpg,50
30110,BigDataCup2022/S2/test/input/30110.jpg,BigDataCup2022/S2/test/enc/30110.jpg,6887
30111,BigDataCup2022/S2/test/input/30111.jpg,BigDataCup2022/S2/test/enc/30111.jpg,9830
30112,BigDataCup2022/S2/test/input/30112.jpg,BigDataCup2022/S2/test/enc/30112.jpg,8847
30113,BigDataCup2022/S2/test/input/30113.jpg,BigDataCup2022/S2/test/enc/30113.jpg,6630
30114,BigDataCup2022/S2/test/input/30114.jpg,BigDataCup2022/S2/test/enc/30114.jpg,1117
30115,BigDataCup2022/S2/test/input/30115.jpg,BigDataCup2022/S2/test/enc/30115.jpg,5148
30116,BigDataCup2022/S2/test/input/30116.jpg,BigDataCup2022/S2/test/enc/30116.jpg,1183
30117,BigDataCup2022/S2/test/input/30117.jpg,BigDataCup2022/S2/test/enc/30117.jpg,6248
30118,BigDataCup2022/S2/test/input/30118.jpg,BigDataCup2022/S2/test/enc/30118.jpg,7224
30119,BigDataCup2022/S2/test/input/30119.jpg,BigDataCup2022/S2/test/enc/30119.jpg,5577
30120,BigDataCup2022/S2/test/input/30120.jpg,BigDataCup2022/S2/test/enc/30120.jpg,2944
30121,BigDataCup2022/S2/test/input/30121.jpg,BigDataCup2022/S2/test/enc/30121.jpg,7409
30122,BigDataCup2022/S2/test/input/30122.jpg,BigDataCup2022/S2/test/enc/30122.jpg,5268
30123,BigDataCup2022/S2/test/input/30123.jpg,BigDataCup2022/S2/test/enc/30123.jpg,7390
30124,BigDataCup2022/S2/test/input/30124.jpg,BigDataCup2022/S2/test/enc/30124.jpg,1024
30125,BigDataCup2022/S2/test/input/30125.jpg,BigDataCup2022/S2/test/enc/30125.jpg,2080
30126,BigDataCup2022/S2/test/input/30126.jpg,BigDataCup2022/S2/test/enc/30126.jpg,5314
30127,BigDataCup2022/S2/test/input/30127.jpg,BigDataCup2022/S2/test/enc/30127.jpg,3700
30128,BigDataCup2022/S2/test/input/30128.jpg,BigDataCup2022/S2/test/enc/30128.jpg,7042
30129,BigDataCup2022/S2/test/input/30129.jpg,BigDataCup2022/S2/test/enc/30129.jpg,2470
30130,BigDataCup2022/S2/test/input/30130.jpg,BigDataCup2022/S2/test/enc/30130.jpg,1479
30131,BigDataCup2022/S2/test/input/30131.jpg,BigDataCup2022/S2/test/enc/30131.jpg,781
30132,BigDataCup2022/S2/test/input/30132.jpg,BigDataCup2022/S2/test/enc/30132.jpg,4129
30133,BigDataCup2022/S2/test/input/30133.jpg,BigDataCup2022/S2/test/enc/30133.jpg,1663
30134,BigDataCup2022/S2/test/input/30134.jpg,BigDataCup2022/S2/test/enc/30134.jpg,6658
30135,BigDataCup2022/S2/test/input/30135.jpg,BigDataCup2022/S2/test/enc/30135.jpg,6015
30136,BigDataCup2022/S2/test/input/30136.jpg,BigDataCup2022/S2/test/enc/30136.jpg,767
30137,BigDataCup2022/S2/test/input/30137.jpg,BigDataCup2022/S2/test/enc/30137.jpg,8066
30138,BigDataCup2022/S2/test/input/30138.jpg,BigDataCup2022/S2/test/enc/30138.jpg,8631
30139,BigDataCup2022/S2/test/input/30139.jpg,BigDataCup2022/S2/test/enc/30139.jpg,7305
30140,BigDataCup2022/S2/test/input/30140.jpg,BigDataCup2022/S2/test/enc/30140.jpg,5200
30141,BigDataCup2022/S2/test/input/30141.jpg,BigDataCup2022/S2/test/enc/30141.jpg,546
30142,BigDataCup2022/S2/test/input/30142.jpg,BigDataCup2022/S2/test/enc/30142.jpg,6494
30143,BigDataCup2022/S2/test/input/30143.jpg,BigDataCup2022/S2/test/enc/30143.jpg,9110
30144,BigDataCup2022/S2/test/input/30144.jpg,BigDataCup2022/S2/test/enc/30144.jpg,3643
30145,BigDataCup2022/S2/test/input/30145.jpg,BigDataCup2022/S2/test/enc/30145.jpg,8145
30146,BigDataCup2022/S2/test/input/30146.jpg,BigDataCup2022/S2/test/enc/30146.jpg,8745
30147,BigDataCup2022/S2/test/input/30147.jpg,BigDataCup2022/S2/test/enc/30147.jpg,2756
30148,BigDataCup2022/S2/test/input/30148.jpg,BigDataCup2022/S2/test/enc/30148.jpg,9746
30149,BigDataCup2022/S2/test/input/30149.jpg,BigDataCup2022/S2/test/enc/30149.jpg,8786
30150,BigDataCup2022/S2/test/input/30150.jpg,BigDataCup2022/S2/test/enc/30150.jpg,8398
30151,BigDataCup2022/S2/test/input/30151.jpg,BigDataCup2022/S2/test/enc/30151.jpg,9251
30152,BigDataCup2022/S2/test/input/30152.jpg,BigDataCup2022/S2/test/enc/30152.jpg,7901
30153,BigDataCup2022/S2/test/input/30153.jpg,BigDataCup2022/S2/test/enc/30153.jpg,8440
30154,BigDataCup2022/S2/test/input/30154.jpg,BigDataCup2022/S2/test/enc/30154.jpg,9900
30155,BigDataCup2022/S2/test/input/30155.jpg,BigDataCup2022/S2/test/enc/30155.jpg,8557
30156,BigDataCup2022/S2/test/input/30156.jpg,BigDataCup2022/S2/test/enc/30156.jpg,8888
30157,BigDataCup2022/S2/test/input/30157.jpg,BigDataCup2022/S2/test/enc/30157.jpg,6142
30158,BigDataCup2022/S2/test/input/30158.jpg,BigDataCup2022/S2/test/enc/30158.jpg,9487
30159,BigDataCup2022/S2/test/input/30159.jpg,BigDataCup2022/S2/test/enc/30159.jpg,653
30160,BigDataCup2022/S2/test/input/30160.jpg,BigDataCup2022/S2/test/enc/30160.jpg,3149
30161,BigDataCup2022/S2/test/input/30161.jpg,BigDataCup2022/S2/test/enc/30161.jpg,7933
30162,BigDataCup2022/S2/test/input/30162.jpg,BigDataCup2022/S2/test/enc/30162.jpg,7754
30163,BigDataCup2022/S2/test/input/30163.jpg,BigDataCup2022/S2/test/enc/30163.jpg,7783
30164,BigDataCup2022/S2/test/input/30164.jpg,BigDataCup2022/S2/test/enc/30164.jpg,1554
30165,BigDataCup2022/S2/test/input/30165.jpg,BigDataCup2022/S2/test/enc/30165.jpg,7761
30166,BigDataCup2022/S2/test/input/30166.jpg,BigDataCup2022/S2/test/enc/30166.jpg,9507
30167,BigDataCup2022/S2/test/input/30167.jpg,BigDataCup2022/S2/test/enc/30167.jpg,3031
30168,BigDataCup2022/S2/test/input/30168.jpg,BigDataCup2022/S2/test/enc/30168.jpg,7281
30169,BigDataCup2022/S2/test/input/30169.jpg,BigDataCup2022/S2/test/enc/30169.jpg,1116
30170,BigDataCup2022/S2/test/input/30170.jpg,BigDataCup2022/S2/test/enc/30170.jpg,9036
30171,BigDataCup2022/S2/test/input/30171.jpg,BigDataCup2022/S2/test/enc/30171.jpg,760
30172,BigDataCup2022/S2/test/input/30172.jpg,BigDataCup2022/S2/test/enc/30172.jpg,7019
30173,BigDataCup2022/S2/test/input/30173.jpg,BigDataCup2022/S2/test/enc/30173.jpg,7569
30174,BigDataCup2022/S2/test/input/30174.jpg,BigDataCup2022/S2/test/enc/30174.jpg,8225
30175,BigDataCup2022/S2/test/input/30175.jpg,BigDataCup2022/S2/test/enc/30175.jpg,4138
30176,BigDataCup2022/S2/test/input/30176.jpg,BigDataCup2022/S2/test/enc/30176.jpg,6361
30177,BigDataCup2022/S2/test/input/30177.jpg,BigDataCup2022/S2/test/enc/30177.jpg,6867
30178,BigDataCup2022/S2/test/input/30178.jpg,BigDataCup2022/S2/test/enc/30178.jpg,4127
30179,BigDataCup2022/S2/test/input/30179.jpg,BigDataCup2022/S2/test/enc/30179.jpg,2766
30180,BigDataCup2022/S2/test/input/30180.jpg,BigDataCup2022/S2/test/enc/30180.jpg,5175
30181,BigDataCup2022/S2/test/input/30181.jpg,BigDataCup2022/S2/test/enc/30181.jpg,9149
30182,BigDataCup2022/S2/test/input/30182.jpg,BigDataCup2022/S2/test/enc/30182.jpg,9468
30183,BigDataCup2022/S2/test/input/30183.jpg,BigDataCup2022/S2/test/enc/30183.jpg,2988
30184,BigDataCup2022/S2/test/input/30184.jpg,BigDataCup2022/S2/test/enc/30184.jpg,5855
30185,BigDataCup2022/S2/test/input/30185.jpg,BigDataCup2022/S2/test/enc/30185.jpg,927
30186,BigDataCup2022/S2/test/input/30186.jpg,BigDataCup2022/S2/test/enc/30186.jpg,7828
30187,BigDataCup2022/S2/test/input/30187.jpg,BigDataCup2022/S2/test/enc/30187.jpg,2422
30188,BigDataCup2022/S2/test/input/30188.jpg,BigDataCup2022/S2/test/enc/30188.jpg,4877
30189,BigDataCup2022/S2/test/input/30189.jpg,BigDataCup2022/S2/test/enc/30189.jpg,3179
30190,BigDataCup2022/S2/test/input/30190.jpg,BigDataCup2022/S2/test/enc/30190.jpg,1661
30191,BigDataCup2022/S2/test/input/30191.jpg,BigDataCup2022/S2/test/enc/30191.jpg,8346
30192,BigDataCup2022/S2/test/input/30192.jpg,BigDataCup2022/S2/test/enc/30192.jpg,3027
30193,BigDataCup2022/S2/test/input/30193.jpg,BigDataCup2022/S2/test/enc/30193.jpg,886
30194,BigDataCup2022/S2/test/input/30194.jpg,BigDataCup2022/S2/test/enc/30194.jpg,6374
30195,BigDataCup2022/S2/test/input/30195.jpg,BigDataCup2022/S2/test/enc/30195.jpg,2423
30196,BigDataCup2022/S2/test/input/30196.jpg,BigDataCup2022/S2/test/enc/30196.jpg,5629
30197,BigDataCup2022/S2/test/input/30197.jpg,BigDataCup2022/S2/test/enc/30197.jpg,6372
30198,BigDataCup2022/S2/test/input/30198.jpg,BigDataCup2022/S2/test/enc/30198.jpg,8250
30199,BigDataCup2022/S2/test/input/30199.jpg,BigDataCup2022/S2/test/enc/30199.jpg,9559
30200,BigDataCup2022/S2/test/input/30200.jpg,BigDataCup2022/S2/test/enc/30200.jpg,2921
30201,BigDataCup2022/S2/test/input/30201.jpg,BigDataCup2022/S2/test/enc/30201.jpg,8644
30202,BigDataCup2022/S2/test/input/30202.jpg,BigDataCup2022/S2/test/enc/30202.jpg,2295
30203,BigDataCup2022/S2/test/input/30203.jpg,BigDataCup2022/S2/test/enc/30203.jpg,6883
30204,BigDataCup2022/S2/test/input/30204.jpg,BigDataCup2022/S2/test/enc/30204.jpg,4586
30205,BigDataCup2022/S2/test/input/30205.jpg,BigDataCup2022/S2/test/enc/30205.jpg,3697
30206,BigDataCup2022/S2/test/input/30206.jpg,BigDataCup2022/S2/test/enc/30206.jpg,1088
30207,BigDataCup2022/S2/test/input/30207.jpg,BigDataCup2022/S2/test/enc/30207.jpg,9154
30208,BigDataCup2022/S2/test/input/30208.jpg,BigDataCup2022/S2/test/enc/30208.jpg,8558
30209,BigDataCup2022/S2/test/input/30209.jpg,BigDataCup2022/S2/test/enc/30209.jpg,6046
30210,BigDataCup2022/S2/test/input/30210.jpg,BigDataCup2022/S2/test/enc/30210.jpg,7897
30211,BigDataCup2022/S2/test/input/30211.jpg,BigDataCup2022/S2/test/enc/30211.jpg,9753
30212,BigDataCup2022/S2/test/input/30212.jpg,BigDataCup2022/S2/test/enc/30212.jpg,5941
30213,BigDataCup2022/S2/test/input/30213.jpg,BigDataCup2022/S2/test/enc/30213.jpg,2484
30214,BigDataCup2022/S2/test/input/30214.jpg,BigDataCup2022/S2/test/enc/30214.jpg,810
30215,BigDataCup2022/S2/test/input/30215.jpg,BigDataCup2022/S2/test/enc/30215.jpg,4755
30216,BigDataCup2022/S2/test/input/30216.jpg,BigDataCup2022/S2/test/enc/30216.jpg,5456
30217,BigDataCup2022/S2/test/input/30217.jpg,BigDataCup2022/S2/test/enc/30217.jpg,8396
30218,BigDataCup2022/S2/test/input/30218.jpg,BigDataCup2022/S2/test/enc/30218.jpg,6730
30219,BigDataCup2022/S2/test/input/30219.jpg,BigDataCup2022/S2/test/enc/30219.jpg,3239
30220,BigDataCup2022/S2/test/input/30220.jpg,BigDataCup2022/S2/test/enc/30220.jpg,2206
30221,BigDataCup2022/S2/test/input/30221.jpg,BigDataCup2022/S2/test/enc/30221.jpg,1839
30222,BigDataCup2022/S2/test/input/30222.jpg,BigDataCup2022/S2/test/enc/30222.jpg,9553
30223,BigDataCup2022/S2/test/input/30223.jpg,BigDataCup2022/S2/test/enc/30223.jpg,1735
30224,BigDataCup2022/S2/test/input/30224.jpg,BigDataCup2022/S2/test/enc/30224.jpg,5309
30225,BigDataCup2022/S2/test/input/30225.jpg,BigDataCup2022/S2/test/enc/30225.jpg,2279
30226,BigDataCup2022/S2/test/input/30226.jpg,BigDataCup2022/S2/test/enc/30226.jpg,2532
30227,BigDataCup2022/S2/test/input/30227.jpg,BigDataCup2022/S2/test/enc/30227.jpg,8363
30228,BigDataCup2022/S2/test/input/30228.jpg,BigDataCup2022/S2/test/enc/30228.jpg,7198
30229,BigDataCup2022/S2/test/input/30229.jpg,BigDataCup2022/S2/test/enc/30229.jpg,173
30230,BigDataCup2022/S2/test/input/30230.jpg,BigDataCup2022/S2/test/enc/30230.jpg,489
30231,BigDataCup2022/S2/test/input/30231.jpg,BigDataCup2022/S2/test/enc/30231.jpg,2802
30232,BigDataCup2022/S2/test/input/30232.jpg,BigDataCup2022/S2/test/enc/30232.jpg,8512
30233,BigDataCup2022/S2/test/input/30233.jpg,BigDataCup2022/S2/test/enc/30233.jpg,3784
30234,BigDataCup2022/S2/test/input/30234.jpg,BigDataCup2022/S2/test/enc/30234.jpg,2094
30235,BigDataCup2022/S2/test/input/30235.jpg,BigDataCup2022/S2/test/enc/30235.jpg,941
30236,BigDataCup2022/S2/test/input/30236.jpg,BigDataCup2022/S2/test/enc/30236.jpg,9123
30237,BigDataCup2022/S2/test/input/30237.jpg,BigDataCup2022/S2/test/enc/30237.jpg,7570
30238,BigDataCup2022/S2/test/input/30238.jpg,BigDataCup2022/S2/test/enc/30238.jpg,7415
30239,BigDataCup2022/S2/test/input/30239.jpg,BigDataCup2022/S2/test/enc/30239.jpg,9849
30240,BigDataCup2022/S2/test/input/30240.jpg,BigDataCup2022/S2/test/enc/30240.jpg,5225
30241,BigDataCup2022/S2/test/input/30241.jpg,BigDataCup2022/S2/test/enc/30241.jpg,8691
30242,BigDataCup2022/S2/test/input/30242.jpg,BigDataCup2022/S2/test/enc/30242.jpg,3324
30243,BigDataCup2022/S2/test/input/30243.jpg,BigDataCup2022/S2/test/enc/30243.jpg,1023
30244,BigDataCup2022/S2/test/input/30244.jpg,BigDataCup2022/S2/test/enc/30244.jpg,6149
30245,BigDataCup2022/S2/test/input/30245.jpg,BigDataCup2022/S2/test/enc/30245.jpg,7051
30246,BigDataCup2022/S2/test/input/30246.jpg,BigDataCup2022/S2/test/enc/30246.jpg,6814
30247,BigDataCup2022/S2/test/input/30247.jpg,BigDataCup2022/S2/test/enc/30247.jpg,1377
30248,BigDataCup2022/S2/test/input/30248.jpg,BigDataCup2022/S2/test/enc/30248.jpg,3844
30249,BigDataCup2022/S2/test/input/30249.jpg,BigDataCup2022/S2/test/enc/30249.jpg,5181
30250,BigDataCup2022/S2/test/input/30250.jpg,BigDataCup2022/S2/test/enc/30250.jpg,6627
30251,BigDataCup2022/S2/test/input/30251.jpg,BigDataCup2022/S2/test/enc/30251.jpg,3147
30252,BigDataCup2022/S2/test/input/30252.jpg,BigDataCup2022/S2/test/enc/30252.jpg,4314
30253,BigDataCup2022/S2/test/input/30253.jpg,BigDataCup2022/S2/test/enc/30253.jpg,6218
30254,BigDataCup2022/S2/test/input/30254.jpg,BigDataCup2022/S2/test/enc/30254.jpg,7012
30255,BigDataCup2022/S2/test/input/30255.jpg,BigDataCup2022/S2/test/enc/30255.jpg,4902
30256,BigDataCup2022/S2/test/input/30256.jpg,BigDataCup2022/S2/test/enc/30256.jpg,4415
30257,BigDataCup2022/S2/test/input/30257.jpg,BigDataCup2022/S2/test/enc/30257.jpg,230
30258,BigDataCup2022/S2/test/input/30258.jpg,BigDataCup2022/S2/test/enc/30258.jpg,5290
30259,BigDataCup2022/S2/test/input/30259.jpg,BigDataCup2022/S2/test/enc/30259.jpg,3751
30260,BigDataCup2022/S2/test/input/30260.jpg,BigDataCup2022/S2/test/enc/30260.jpg,6428
30261,BigDataCup2022/S2/test/input/30261.jpg,BigDataCup2022/S2/test/enc/30261.jpg,3305
30262,BigDataCup2022/S2/test/input/30262.jpg,BigDataCup2022/S2/test/enc/30262.jpg,5131
30263,BigDataCup2022/S2/test/input/30263.jpg,BigDataCup2022/S2/test/enc/30263.jpg,7355
