id,input_path,encoded_path,distance
30025,BigDataCup2022/S2/test/input/30025.jpg,BigDataCup2022/S2/test/enc/30025.jpg,5.631298
30026,BigDataCup2022/S2/test/input/30026.jpg,BigDataCup2022/S2/test/enc/30026.jpg,1.460760
30027,BigDataCup2022/S2/test/input/30027.jpg,BigDataCup2022/S2/test/enc/30027.jpg,4.586723
30028,BigDataCup2022/S2/test/input/30028.jpg,BigDataCup2022/S2/test/enc/30028.jpg,0.531939
30029,BigDataCup2022/S2/test/input/30029.jpg,BigDataCup2022/S2/test/enc/30029.jpg,3.533123
30030,BigDataCup2022/S2/test/input/30030.jpg,BigDataCup2022/S2/test/enc/30030.jpg,6.152257
30031,BigDataCup2022/S2/test/input/30031.jpg,BigDataCup2022/S2/test/enc/30031.jpg,6.272573
30032,BigDataCup2022/S2/test/input/30032.jpg,BigDataCup2022/S2/test/enc/30032.jpg,1.668668
30033,BigDataCup2022/S2/test/input/30033.jpg,BigDataCup2022/S2/test/enc/30033.jpg,0.258850
30034,BigDataCup2022/S2/test/input/30034.jpg,BigDataCup2022/S2/test/enc/30034.jpg,6.534815
30035,BigDataCup2022/S2/test/input/30035.jpg,BigDataCup2022/S2/test/enc/30035.jpg,5.765149
30036,BigDataCup2022/S2/test/input/30036.jpg,BigDataCup2022/S2/test/enc/30036.jpg,0.349192
30037,BigDataCup2022/S2/test/input/30037.jpg,BigDataCup2022/S2/test/enc/30037.jpg,4.990643
30038,BigDataCup2022/S2/test/input/30038.jpg,BigDataCup2022/S2/test/enc/30038.jpg,0.995862
30039,BigDataCup2022/S2/test/input/30039.jpg,BigDataCup2022/S2/test/enc/30039.jpg,5.661630
30040,BigDataCup2022/S2/test/input/30040.jpg,BigDataCup2022/S2/test/enc/30040.jpg,0.907910
30041,BigDataCup2022/S2/test/input/30041.jpg,BigDataCup2022/S2/test/enc/30041.jpg,0.124765
30042,BigDataCup2022/S2/test/input/30042.jpg,BigDataCup2022/S2/test/enc/30042.jpg,0.818826
30043,BigDataCup2022/S2/test/input/30043.jpg,BigDataCup2022/S2/test/enc/30043.jpg,0.402819
30044,BigDataCup2022/S2/test/input/30044.jpg,BigDataCup2022/S2/test/enc/30044.jpg,1.375124
30045,BigDataCup2022/S2/test/input/30045.jpg,BigDataCup2022/S2/test/enc/30045.jpg,8.350895
30046,BigDataCup2022/S2/test/input/30046.jpg,BigDataCup2022/S2/test/enc/30046.jpg,5.173499
30047,BigDataCup2022/S2/test/input/30047.jpg,BigDataCup2022/S2/test/enc/30047.jpg,7.467230
30048,BigDataCup2022/S2/test/input/30048.jpg,BigDataCup2022/S2/test/enc/30048.jpg,6.955977
30049,BigDataCup2022/S2/test/input/30049.jpg,BigDataCup2022/S2/test/enc/30049.jpg,2.373867
30050,BigDataCup2022/S2/test/input/30050.jpg,BigDataCup2022/S2/test/enc/30050.jpg,0.586345
30051,BigDataCup2022/S2/test/input/30051.jpg,BigDataCup2022/S2/test/enc/30051.jpg,4.937205
30052,BigDataCup2022/S2/test/input/30052.jpg,BigDataCup2022/S2/test/enc/30052.jpg,6.638599
30053,BigDataCup2022/S2/test/input/30053.jpg,BigDataCup2022/S2/test/enc/30053.jpg,0.354275
30054,BigDataCup2022/S2/test/input/30054.jpg,BigDataCup2022/S2/test/enc/30054.jpg,5.785042
30055,BigDataCup2022/S2/test/input/30055.jpg,BigDataCup2022/S2/test/enc/30055.jpg,4.674204
30056,BigDataCup2022/S2/test/input/30056.jpg,BigDataCup2022/S2/test/enc/30056.jpg,1.056330
30057,BigDataCup2022/S2/test/input/30057.jpg,BigDataCup2022/S2/test/enc/30057.jpg,0.514423
30058,BigDataCup2022/S2/test/input/30058.jpg,BigDataCup2022/S2/test/enc/30058.jpg,0.751568
30059,BigDataCup2022/S2/test/input/30059.jpg,BigDataCup2022/S2/test/enc/30059.jpg,2.903413
30060,BigDataCup2022/S2/test/input/30060.jpg,BigDataCup2022/S2/test/enc/30060.jpg,1.427891
30061,BigDataCup2022/S2/test/input/30061.jpg,BigDataCup2022/S2/test/enc/30061.jpg,0.332895
30062,BigDataCup2022/S2/test/input/30062.jpg,BigDataCup2022/S2/test/enc/30062.jpg,4.181489
30063,BigDataCup2022/S2/test/input/30063.jpg,BigDataCup2022/S2/test/enc/30063.jpg,1.540681
30064,BigDataCup2022/S2/test/input/30064.jpg,BigDataCup2022/S2/test/enc/30064.jpg,0.389113
30065,BigDataCup2022/S2/test/input/30065.jpg,BigDataCup2022/S2/test/enc/30065.jpg,0.651714
30066,BigDataCup2022/S2/test/input/30066.jpg,BigDataCup2022/S2/test/enc/30066.jpg,0.431163
30067,BigDataCup2022/S2/test/input/30067.jpg,BigDataCup2022/S2/test/enc/30067.jpg,4.942523
30068,BigDataCup2022/S2/test/input/30068.jpg,BigDataCup2022/S2/test/enc/30068.jpg,0.457512
30069,BigDataCup2022/S2/test/input/30069.jpg,BigDataCup2022/S2/test/enc/30069.jpg,8.324151
30070,BigDataCup2022/S2/test/input/30070.jpg,BigDataCup2022/S2/test/enc/30070.jpg,0.237068
30071,BigDataCup2022/S2/test/input/30071.jpg,BigDataCup2022/S2/test/enc/30071.jpg,5.758298
30072,BigDataCup2022/S2/test/input/30072.jpg,BigDataCup2022/S2/test/enc/30072.jpg,10.489055
30073,BigDataCup2022/S2/test/input/30073.jpg,BigDataCup2022/S2/test/enc/30073.jpg,2.406185
30074,BigDataCup2022/S2/test/input/30074.jpg,BigDataCup2022/S2/test/enc/30074.jpg,1.392708
30075,BigDataCup2022/S2/test/input/30075.jpg,BigDataCup2022/S2/test/enc/30075.jpg,4.372045
30076,BigDataCup2022/S2/test/input/30076.jpg,BigDataCup2022/S2/test/enc/30076.jpg,0.312164
30077,BigDataCup2022/S2/test/input/30077.jpg,BigDataCup2022/S2/test/enc/30077.jpg,0.523360
30078,BigDataCup2022/S2/test/input/30078.jpg,BigDataCup2022/S2/test/enc/30078.jpg,6.246610
30079,BigDataCup2022/S2/test/input/30079.jpg,BigDataCup2022/S2/test/enc/30079.jpg,5.753816
30080,BigDataCup2022/S2/test/input/30080.jpg,BigDataCup2022/S2/test/enc/30080.jpg,1.057074
30081,BigDataCup2022/S2/test/input/30081.jpg,BigDataCup2022/S2/test/enc/30081.jpg,0.463303
30082,BigDataCup2022/S2/test/input/30082.jpg,BigDataCup2022/S2/test/enc/30082.jpg,0.541703
30083,BigDataCup2022/S2/test/input/30083.jpg,BigDataCup2022/S2/test/enc/30083.jpg,0.334472
30084,BigDataCup2022/S2/test/input/30084.jpg,BigDataCup2022/S2/test/enc/30084.jpg,11.126975
30085,BigDataCup2022/S2/test/input/30085.jpg,BigDataCup2022/S2/test/enc/30085.jpg,5.263968
30086,BigDataCup2022/S2/test/input/30086.jpg,BigDataCup2022/S2/test/enc/30086.jpg,6.283855
30087,BigDataCup2022/S2/test/input/30087.jpg,BigDataCup2022/S2/test/enc/30087.jpg,3.553250
30088,BigDataCup2022/S2/test/input/30088.jpg,BigDataCup2022/S2/test/enc/30088.jpg,4.381361
30089,BigDataCup2022/S2/test/input/30089.jpg,BigDataCup2022/S2/test/enc/30089.jpg,0.255611
30090,BigDataCup2022/S2/test/input/30090.jpg,BigDataCup2022/S2/test/enc/30090.jpg,0.464526
30091,BigDataCup2022/S2/test/input/30091.jpg,BigDataCup2022/S2/test/enc/30091.jpg,4.742119
30092,BigDataCup2022/S2/test/input/30092.jpg,BigDataCup2022/S2/test/enc/30092.jpg,0.608046
30093,BigDataCup2022/S2/test/input/30093.jpg,BigDataCup2022/S2/test/enc/30093.jpg,4.287005
30094,BigDataCup2022/S2/test/input/30094.jpg,BigDataCup2022/S2/test/enc/30094.jpg,3.385093
30095,BigDataCup2022/S2/test/input/30095.jpg,BigDataCup2022/S2/test/enc/30095.jpg,2.021039
30096,BigDataCup2022/S2/test/input/30096.jpg,BigDataCup2022/S2/test/enc/30096.jpg,5.920497
30097,BigDataCup2022/S2/test/input/30097.jpg,BigDataCup2022/S2/test/enc/30097.jpg,5.533848
30098,BigDataCup2022/S2/test/input/30098.jpg,BigDataCup2022/S2/test/enc/30098.jpg,6.029527
30099,BigDataCup2022/S2/test/input/30099.jpg,BigDataCup2022/S2/test/enc/30099.jpg,5.834298
30100,BigDataCup2022/S2/test/input/30100.jpg,BigDataCup2022/S2/test/enc/30100.jpg,2.223416
30101,BigDataCup2022/S2/test/input/30101.jpg,BigDataCup2022/S2/test/enc/30101.jpg,5.590117
30102,BigDataCup2022/S2/test/input/30102.jpg,BigDataCup2022/S2/test/enc/30102.jpg,0.163932
30103,BigDataCup2022/S2/test/input/30103.jpg,BigDataCup2022/S2/test/enc/30103.jpg,0.478564
30104,BigDataCup2022/S2/test/input/30104.jpg,BigDataCup2022/S2/test/enc/30104.jpg,0.606975
30105,BigDataCup2022/S2/test/input/30105.jpg,BigDataCup2022/S2/test/enc/30105.jpg,6.014911
30106,BigDataCup2022/S2/test/input/30106.jpg,BigDataCup2022/S2/test/enc/30106.jpg,0.147059
30107,BigDataCup2022/S2/test/input/30107.jpg,BigDataCup2022/S2/test/enc/30107.jpg,6.606709
30108,BigDataCup2022/S2/test/input/30108.jpg,BigDataCup2022/S2/test/enc/30108.jpg,2.427434
30109,BigDataCup2022/S2/test/input/30109.jpg,BigDataCup2022/S2/test/enc/30109.jpg,0.206082
30110,BigDataCup2022/S2/test/input/30110.jpg,BigDataCup2022/S2/test/enc/30110.jpg,3.195471
30111,BigDataCup2022/S2/test/input/30111.jpg,BigDataCup2022/S2/test/enc/30111.jpg,7.380725
30112,BigDataCup2022/S2/test/input/30112.jpg,BigDataCup2022/S2/test/enc/30112.jpg,5.691986
30113,BigDataCup2022/S2/test/input/30113.jpg,BigDataCup2022/S2/test/enc/30113.jpg,5.063288
30114,BigDataCup2022/S2/test/input/30114.jpg,BigDataCup2022/S2/test/enc/30114.jpg,0.404018
30115,BigDataCup2022/S2/test/input/30115.jpg,BigDataCup2022/S2/test/enc/30115.jpg,1.297497
30116,BigDataCup2022/S2/test/input/30116.jpg,BigDataCup2022/S2/test/enc/30116.jpg,0.338023
30117,BigDataCup2022/S2/test/input/30117.jpg,BigDataCup2022/S2/test/enc/30117.jpg,5.129937
30118,BigDataCup2022/S2/test/input/30118.jpg,BigDataCup2022/S2/test/enc/30118.jpg,4.627882
30119,BigDataCup2022/S2/test/input/30119.jpg,BigDataCup2022/S2/test/enc/30119.jpg,5.619469
30120,BigDataCup2022/S2/test/input/30120.jpg,BigDataCup2022/S2/test/enc/30120.jpg,0.502036
30121,BigDataCup2022/S2/test/input/30121.jpg,BigDataCup2022/S2/test/enc/30121.jpg,5.121740
30122,BigDataCup2022/S2/test/input/30122.jpg,BigDataCup2022/S2/test/enc/30122.jpg,4.202481
30123,BigDataCup2022/S2/test/input/30123.jpg,BigDataCup2022/S2/test/enc/30123.jpg,5.552055
30124,BigDataCup2022/S2/test/input/30124.jpg,BigDataCup2022/S2/test/enc/30124.jpg,0.240051
30125,BigDataCup2022/S2/test/input/30125.jpg,BigDataCup2022/S2/test/enc/30125.jpg,0.804034
30126,BigDataCup2022/S2/test/input/30126.jpg,BigDataCup2022/S2/test/enc/30126.jpg,2.860118
30127,BigDataCup2022/S2/test/input/30127.jpg,BigDataCup2022/S2/test/enc/30127.jpg,0.170312
30128,BigDataCup2022/S2/test/input/30128.jpg,BigDataCup2022/S2/test/enc/30128.jpg,6.669758
30129,BigDataCup2022/S2/test/input/30129.jpg,BigDataCup2022/S2/test/enc/30129.jpg,0.980592
30130,BigDataCup2022/S2/test/input/30130.jpg,BigDataCup2022/S2/test/enc/30130.jpg,0.478627
30131,BigDataCup2022/S2/test/input/30131.jpg,BigDataCup2022/S2/test/enc/30131.jpg,0.908653
30132,BigDataCup2022/S2/test/input/30132.jpg,BigDataCup2022/S2/test/enc/30132.jpg,4.417943
30133,BigDataCup2022/S2/test/input/30133.jpg,BigDataCup2022/S2/test/enc/30133.jpg,0.327832
30134,BigDataCup2022/S2/test/input/30134.jpg,BigDataCup2022/S2/test/enc/30134.jpg,3.425603
30135,BigDataCup2022/S2/test/input/30135.jpg,BigDataCup2022/S2/test/enc/30135.jpg,3.902195
30136,BigDataCup2022/S2/test/input/30136.jpg,BigDataCup2022/S2/test/enc/30136.jpg,1.425830
30137,BigDataCup2022/S2/test/input/30137.jpg,BigDataCup2022/S2/test/enc/30137.jpg,5.349916
30138,BigDataCup2022/S2/test/input/30138.jpg,BigDataCup2022/S2/test/enc/30138.jpg,5.055010
30139,BigDataCup2022/S2/test/input/30139.jpg,BigDataCup2022/S2/test/enc/30139.jpg,5.157261
30140,BigDataCup2022/S2/test/input/30140.jpg,BigDataCup2022/S2/test/enc/30140.jpg,0.722926
30141,BigDataCup2022/S2/test/input/30141.jpg,BigDataCup2022/S2/test/enc/30141.jpg,0.366915
30142,BigDataCup2022/S2/test/input/30142.jpg,BigDataCup2022/S2/test/enc/30142.jpg,6.063229
30143,BigDataCup2022/S2/test/input/30143.jpg,BigDataCup2022/S2/test/enc/30143.jpg,6.005564
30144,BigDataCup2022/S2/test/input/30144.jpg,BigDataCup2022/S2/test/enc/30144.jpg,0.263748
30145,BigDataCup2022/S2/test/input/30145.jpg,BigDataCup2022/S2/test/enc/30145.jpg,6.905206
30146,BigDataCup2022/S2/test/input/30146.jpg,BigDataCup2022/S2/test/enc/30146.jpg,6.965352
30147,BigDataCup2022/S2/test/input/30147.jpg,BigDataCup2022/S2/test/enc/30147.jpg,0.593207
30148,BigDataCup2022/S2/test/input/30148.jpg,BigDataCup2022/S2/test/enc/30148.jpg,8.694822
30149,BigDataCup2022/S2/test/input/30149.jpg,BigDataCup2022/S2/test/enc/30149.jpg,5.763562
30150,BigDataCup2022/S2/test/input/30150.jpg,BigDataCup2022/S2/test/enc/30150.jpg,5.702429
30151,BigDataCup2022/S2/test/input/30151.jpg,BigDataCup2022/S2/test/enc/30151.jpg,7.340199
30152,BigDataCup2022/S2/test/input/30152.jpg,BigDataCup2022/S2/test/enc/30152.jpg,4.269589
30153,BigDataCup2022/S2/test/input/30153.jpg,BigDataCup2022/S2/test/enc/30153.jpg,4.787780
30154,BigDataCup2022/S2/test/input/30154.jpg,BigDataCup2022/S2/test/enc/30154.jpg,7.134559
30155,BigDataCup2022/S2/test/input/30155.jpg,BigDataCup2022/S2/test/enc/30155.jpg,5.480298
30156,BigDataCup2022/S2/test/input/30156.jpg,BigDataCup2022/S2/test/enc/30156.jpg,5.478489
30157,BigDataCup2022/S2/test/input/30157.jpg,BigDataCup2022/S2/test/enc/30157.jpg,3.509223
30158,BigDataCup2022/S2/test/input/30158.jpg,BigDataCup2022/S2/test/enc/30158.jpg,6.795886
30159,BigDataCup2022/S2/test/input/30159.jpg,BigDataCup2022/S2/test/enc/30159.jpg,0.406012
30160,BigDataCup2022/S2/test/input/30160.jpg,BigDataCup2022/S2/test/enc/30160.jpg,1.045591
30161,BigDataCup2022/S2/test/input/30161.jpg,BigDataCup2022/S2/test/enc/30161.jpg,5.978909
30162,BigDataCup2022/S2/test/input/30162.jpg,BigDataCup2022/S2/test/enc/30162.jpg,6.722129
30163,BigDataCup2022/S2/test/input/30163.jpg,BigDataCup2022/S2/test/enc/30163.jpg,5.468858
30164,BigDataCup2022/S2/test/input/30164.jpg,BigDataCup2022/S2/test/enc/30164.jpg,0.481109
30165,BigDataCup2022/S2/test/input/30165.jpg,BigDataCup2022/S2/test/enc/30165.jpg,6.115542
30166,BigDataCup2022/S2/test/input/30166.jpg,BigDataCup2022/S2/test/enc/30166.jpg,5.254934
30167,BigDataCup2022/S2/test/input/30167.jpg,BigDataCup2022/S2/test/enc/30167.jpg,0.373398
30168,BigDataCup2022/S2/test/input/30168.jpg,BigDataCup2022/S2/test/enc/30168.jpg,4.782931
30169,BigDataCup2022/S2/test/input/30169.jpg,BigDataCup2022/S2/test/enc/30169.jpg,0.369362
30170,BigDataCup2022/S2/test/input/30170.jpg,BigDataCup2022/S2/test/enc/30170.jpg,6.331826
30171,BigDataCup2022/S2/test/input/30171.jpg,BigDataCup2022/S2/test/enc/30171.jpg,0.251450
30172,BigDataCup2022/S2/test/input/30172.jpg,BigDataCup2022/S2/test/enc/30172.jpg,4.971252
30173,BigDataCup2022/S2/test/input/30173.jpg,BigDataCup2022/S2/test/enc/30173.jpg,3.840680
30174,BigDataCup2022/S2/test/input/30174.jpg,BigDataCup2022/S2/test/enc/30174.jpg,6.568293
30175,BigDataCup2022/S2/test/input/30175.jpg,BigDataCup2022/S2/test/enc/30175.jpg,0.419830
30176,BigDataCup2022/S2/test/input/30176.jpg,BigDataCup2022/S2/test/enc/30176.jpg,4.858599
30177,BigDataCup2022/S2/test/input/30177.jpg,BigDataCup2022/S2/test/enc/30177.jpg,3.846556
30178,BigDataCup2022/S2/test/input/30178.jpg,BigDataCup2022/S2/test/enc/30178.jpg,0.420357
30179,BigDataCup2022/S2/test/input/30179.jpg,BigDataCup2022/S2/test/enc/30179.jpg,0.281288
30180,BigDataCup2022/S2/test/input/30180.jpg,BigDataCup2022/S2/test/enc/30180.jpg,2.028463
30181,BigDataCup2022/S2/test/input/30181.jpg,BigDataCup2022/S2/test/enc/30181.jpg,5.295135
30182,BigDataCup2022/S2/test/input/30182.jpg,BigDataCup2022/S2/test/enc/30182.jpg,6.147687
30183,BigDataCup2022/S2/test/input/30183.jpg,BigDataCup2022/S2/test/enc/30183.jpg,0.537371
30184,BigDataCup2022/S2/test/input/30184.jpg,BigDataCup2022/S2/test/enc/30184.jpg,3.017906
30185,BigDataCup2022/S2/test/input/30185.jpg,BigDataCup2022/S2/test/enc/30185.jpg,0.290818
30186,BigDataCup2022/S2/test/input/30186.jpg,BigDataCup2022/S2/test/enc/30186.jpg,3.966465
30187,BigDataCup2022/S2/test/input/30187.jpg,BigDataCup2022/S2/test/enc/30187.jpg,1.391657
30188,BigDataCup2022/S2/test/input/30188.jpg,BigDataCup2022/S2/test/enc/30188.jpg,0.642907
30189,BigDataCup2022/S2/test/input/30189.jpg,BigDataCup2022/S2/test/enc/30189.jpg,0.123628
30190,BigDataCup2022/S2/test/input/30190.jpg,BigDataCup2022/S2/test/enc/30190.jpg,0.241979
30191,BigDataCup2022/S2/test/input/30191.jpg,BigDataCup2022/S2/test/enc/30191.jpg,5.270557
30192,BigDataCup2022/S2/test/input/30192.jpg,BigDataCup2022/S2/test/enc/30192.jpg,0.311912
30193,BigDataCup2022/S2/test/input/30193.jpg,BigDataCup2022/S2/test/enc/30193.jpg,0.188195
30194,BigDataCup2022/S2/test/input/30194.jpg,BigDataCup2022/S2/test/enc/30194.jpg,3.761857
30195,BigDataCup2022/S2/test/input/30195.jpg,BigDataCup2022/S2/test/enc/30195.jpg,0.400285
30196,BigDataCup2022/S2/test/input/30196.jpg,BigDataCup2022/S2/test/enc/30196.jpg,2.243393
30197,BigDataCup2022/S2/test/input/30197.jpg,BigDataCup2022/S2/test/enc/30197.jpg,2.611978
30198,BigDataCup2022/S2/test/input/30198.jpg,BigDataCup2022/S2/test/enc/30198.jpg,8.438176
30199,BigDataCup2022/S2/test/input/30199.jpg,BigDataCup2022/S2/test/enc/30199.jpg,5.827173
30200,BigDataCup2022/S2/test/input/30200.jpg,BigDataCup2022/S2/test/enc/30200.jpg,0.138218
30201,BigDataCup2022/S2/test/input/30201.jpg,BigDataCup2022/S2/test/enc/30201.jpg,5.443229
30202,BigDataCup2022/S2/test/input/30202.jpg,BigDataCup2022/S2/test/enc/30202.jpg,0.240545
30203,BigDataCup2022/S2/test/input/30203.jpg,BigDataCup2022/S2/test/enc/30203.jpg,4.163195
30204,BigDataCup2022/S2/test/input/30204.jpg,BigDataCup2022/S2/test/enc/30204.jpg,1.445092
30205,BigDataCup2022/S2/test/input/30205.jpg,BigDataCup2022/S2/test/enc/30205.jpg,0.731927
30206,BigDataCup2022/S2/test/input/30206.jpg,BigDataCup2022/S2/test/enc/30206.jpg,0.365669
30207,BigDataCup2022/S2/test/input/30207.jpg,BigDataCup2022/S2/test/enc/30207.jpg,7.762716
30208,BigDataCup2022/S2/test/input/30208.jpg,BigDataCup2022/S2/test/enc/30208.jpg,4.733795
30209,BigDataCup2022/S2/test/input/30209.jpg,BigDataCup2022/S2/test/enc/30209.jpg,1.330609
30210,BigDataCup2022/S2/test/input/30210.jpg,BigDataCup2022/S2/test/enc/30210.jpg,4.943289
30211,BigDataCup2022/S2/test/input/30211.jpg,BigDataCup2022/S2/test/enc/30211.jpg,7.931669
30212,BigDataCup2022/S2/test/input/30212.jpg,BigDataCup2022/S2/test/enc/30212.jpg,2.559935
30213,BigDataCup2022/S2/test/input/30213.jpg,BigDataCup2022/S2/test/enc/30213.jpg,0.434879
30214,BigDataCup2022/S2/test/input/30214.jpg,BigDataCup2022/S2/test/enc/30214.jpg,0.736580
30215,BigDataCup2022/S2/test/input/30215.jpg,BigDataCup2022/S2/test/enc/30215.jpg,2.431440
30216,BigDataCup2022/S2/test/input/30216.jpg,BigDataCup2022/S2/test/enc/30216.jpg,1.971127
30217,BigDataCup2022/S2/test/input/30217.jpg,BigDataCup2022/S2/test/enc/30217.jpg,3.873061
30218,BigDataCup2022/S2/test/input/30218.jpg,BigDataCup2022/S2/test/enc/30218.jpg,4.719587
30219,BigDataCup2022/S2/test/input/30219.jpg,BigDataCup2022/S2/test/enc/30219.jpg,0.606685
30220,BigDataCup2022/S2/test/input/30220.jpg,BigDataCup2022/S2/test/enc/30220.jpg,0.973130
30221,BigDataCup2022/S2/test/input/30221.jpg,BigDataCup2022/S2/test/enc/30221.jpg,0.745138
30222,BigDataCup2022/S2/test/input/30222.jpg,BigDataCup2022/S2/test/enc/30222.jpg,3.905275
30223,BigDataCup2022/S2/test/input/30223.jpg,BigDataCup2022/S2/test/enc/30223.jpg,0.849351
30224,BigDataCup2022/S2/test/input/30224.jpg,BigDataCup2022/S2/test/enc/30224.jpg,2.656090
30225,BigDataCup2022/S2/test/input/30225.jpg,BigDataCup2022/S2/test/enc/30225.jpg,0.722390
30226,BigDataCup2022/S2/test/input/30226.jpg,BigDataCup2022/S2/test/enc/30226.jpg,1.109856
30227,BigDataCup2022/S2/test/input/30227.jpg,BigDataCup2022/S2/test/enc/30227.jpg,4.946777
30228,BigDataCup2022/S2/test/input/30228.jpg,BigDataCup2022/S2/test/enc/30228.jpg,5.550858
30229,BigDataCup2022/S2/test/input/30229.jpg,BigDataCup2022/S2/test/enc/30229.jpg,0.267719
30230,BigDataCup2022/S2/test/input/30230.jpg,BigDataCup2022/S2/test/enc/30230.jpg,0.233778
30231,BigDataCup2022/S2/test/input/30231.jpg,BigDataCup2022/S2/test/enc/30231.jpg,0.784931
30232,BigDataCup2022/S2/test/input/30232.jpg,BigDataCup2022/S2/test/enc/30232.jpg,6.400680
30233,BigDataCup2022/S2/test/input/30233.jpg,BigDataCup2022/S2/test/enc/30233.jpg,0.278631
30234,BigDataCup2022/S2/test/input/30234.jpg,BigDataCup2022/S2/test/enc/30234.jpg,0.698009
30235,BigDataCup2022/S2/test/input/30235.jpg,BigDataCup2022/S2/test/enc/30235.jpg,0.669411
30236,BigDataCup2022/S2/test/input/30236.jpg,BigDataCup2022/S2/test/enc/30236.jpg,5.458024
30237,BigDataCup2022/S2/test/input/30237.jpg,BigDataCup2022/S2/test/enc/30237.jpg,5.253201
30238,BigDataCup2022/S2/test/input/30238.jpg,BigDataCup2022/S2/test/enc/30238.jpg,4.916010
30239,BigDataCup2022/S2/test/input/30239.jpg,BigDataCup2022/S2/test/enc/30239.jpg,8.735147
30240,BigDataCup2022/S2/test/input/30240.jpg,BigDataCup2022/S2/test/enc/30240.jpg,0.552161
30241,BigDataCup2022/S2/test/input/30241.jpg,BigDataCup2022/S2/test/enc/30241.jpg,5.997646
30242,BigDataCup2022/S2/test/input/30242.jpg,BigDataCup2022/S2/test/enc/30242.jpg,0.983773
30243,BigDataCup2022/S2/test/input/30243.jpg,BigDataCup2022/S2/test/enc/30243.jpg,0.869072
30244,BigDataCup2022/S2/test/input/30244.jpg,BigDataCup2022/S2/test/enc/30244.jpg,2.111361
30245,BigDataCup2022/S2/test/input/30245.jpg,BigDataCup2022/S2/test/enc/30245.jpg,4.801668
30246,BigDataCup2022/S2/test/input/30246.jpg,BigDataCup2022/S2/test/enc/30246.jpg,3.577146
30247,BigDataCup2022/S2/test/input/30247.jpg,BigDataCup2022/S2/test/enc/30247.jpg,0.291940
30248,BigDataCup2022/S2/test/input/30248.jpg,BigDataCup2022/S2/test/enc/30248.jpg,0.722298
30249,BigDataCup2022/S2/test/input/30249.jpg,BigDataCup2022/S2/test/enc/30249.jpg,2.970644
30250,BigDataCup2022/S2/test/input/30250.jpg,BigDataCup2022/S2/test/enc/30250.jpg,5.499751
30251,BigDataCup2022/S2/test/input/30251.jpg,BigDataCup2022/S2/test/enc/30251.jpg,0.501633
30252,BigDataCup2022/S2/test/input/30252.jpg,BigDataCup2022/S2/test/enc/30252.jpg,0.311243
30253,BigDataCup2022/S2/test/input/30253.jpg,BigDataCup2022/S2/test/enc/30253.jpg,4.003981
