id,input_path,encoded_path,discrimination
30104,BigDataCup2022/S2/test/input/30104.jpg,BigDataCup2022/S2/test/enc/30104.jpg,1
30105,BigDataCup2022/S2/test/input/30105.jpg,BigDataCup2022/S2/test/enc/30105.jpg,0
30106,BigDataCup2022/S2/test/input/30106.jpg,BigDataCup2022/S2/test/enc/30106.jpg,1
30107,BigDataCup2022/S2/test/input/30107.jpg,BigDataCup2022/S2/test/enc/30107.jpg,0
30108,BigDataCup2022/S2/test/input/30108.jpg,BigDataCup2022/S2/test/enc/30108.jpg,0
30109,BigDataCup2022/S2/test/input/30109.jpg,BigDataCup2022/S2/test/enc/30109.jpg,1
30110,BigDataCup2022/S2/test/input/30110.jpg,BigDataCup2022/S2/test/enc/30110.jpg,0
30111,BigDataCup2022/S2/test/input/30111.jpg,BigDataCup2022/S2/test/enc/30111.jpg,0
30112,BigDataCup2022/S2/test/input/30112.jpg,BigDataCup2022/S2/test/enc/30112.jpg,0
30113,BigDataCup2022/S2/test/input/30113.jpg,BigDataCup2022/S2/test/enc/30113.jpg,0
30114,BigDataCup2022/S2/test/input/30114.jpg,BigDataCup2022/S2/test/enc/30114.jpg,1
30115,BigDataCup2022/S2/test/input/30115.jpg,BigDataCup2022/S2/test/enc/30115.jpg,0
30116,BigDataCup2022/S2/test/input/30116.jpg,BigDataCup2022/S2/test/enc/30116.jpg,1
30117,BigDataCup2022/S2/test/input/30117.jpg,BigDataCup2022/S2/test/enc/30117.jpg,0
30118,BigDataCup2022/S2/test/input/30118.jpg,BigDataCup2022/S2/test/enc/30118.jpg,0
30119,BigDataCup2022/S2/test/input/30119.jpg,BigDataCup2022/S2/test/enc/30119.jpg,0
30120,BigDataCup2022/S2/test/input/30120.jpg,BigDataCup2022/S2/test/enc/30120.jpg,1
30121,BigDataCup2022/S2/test/input/30121.jpg,BigDataCup2022/S2/test/enc/30121.jpg,0
30122,BigDataCup2022/S2/test/input/30122.jpg,BigDataCup2022/S2/test/enc/30122.jpg,0
30123,BigDataCup2022/S2/test/input/30123.jpg,BigDataCup2022/S2/test/enc/30123.jpg,0
30124,BigDataCup2022/S2/test/input/30124.jpg,BigDataCup2022/S2/test/enc/30124.jpg,1
30125,BigDataCup2022/S2/test/input/30125.jpg,BigDataCup2022/S2/test/enc/30125.jpg,1
30126,BigDataCup2022/S2/test/input/30126.jpg,BigDataCup2022/S2/test/enc/30126.jpg,0
30127,BigDataCup2022/S2/test/input/30127.jpg,BigDataCup2022/S2/test/enc/30127.jpg,1
30128,BigDataCup2022/S2/test/input/30128.jpg,BigDataCup2022/S2/test/enc/30128.jpg,0
30129,BigDataCup2022/S2/test/input/30129.jpg,BigDataCup2022/S2/test/enc/30129.jpg,1
30130,BigDataCup2022/S2/test/input/30130.jpg,BigDataCup2022/S2/test/enc/30130.jpg,1
30131,BigDataCup2022/S2/test/input/30131.jpg,BigDataCup2022/S2/test/enc/30131.jpg,1
30132,BigDataCup2022/S2/test/input/30132.jpg,BigDataCup2022/S2/test/enc/30132.jpg,0
30133,BigDataCup2022/S2/test/input/30133.jpg,BigDataCup2022/S2/test/enc/30133.jpg,1
30134,BigDataCup2022/S2/test/input/30134.jpg,BigDataCup2022/S2/test/enc/30134.jpg,0
30135,BigDataCup2022/S2/test/input/30135.jpg,BigDataCup2022/S2/test/enc/30135.jpg,0
30136,BigDataCup2022/S2/test/input/30136.jpg,BigDataCup2022/S2/test/enc/30136.jpg,1
30137,BigDataCup2022/S2/test/input/30137.jpg,BigDataCup2022/S2/test/enc/30137.jpg,0
30138,BigDataCup2022/S2/test/input/30138.jpg,BigDataCup2022/S2/test/enc/30138.jpg,0
30139,BigDataCup2022/S2/test/input/30139.jpg,BigDataCup2022/S2/test/enc/30139.jpg,0
30140,BigDataCup2022/S2/test/input/30140.jpg,BigDataCup2022/S2/test/enc/30140.jpg,1
30141,BigDataCup2022/S2/test/input/30141.jpg,BigDataCup2022/S2/test/enc/30141.jpg,1
30142,BigDataCup2022/S2/test/input/30142.jpg,BigDataCup2022/S2/test/enc/30142.jpg,0
30143,BigDataCup2022/S2/test/input/30143.jpg,BigDataCup2022/S2/test/enc/30143.jpg,0
30144,BigDataCup2022/S2/test/input/30144.jpg,BigDataCup2022/S2/test/enc/30144.jpg,1
30145,BigDataCup2022/S2/test/input/30145.jpg,BigDataCup2022/S2/test/enc/30145.jpg,0
30146,BigDataCup2022/S2/test/input/30146.jpg,BigDataCup2022/S2/test/enc/30146.jpg,0
30147,BigDataCup2022/S2/test/input/30147.jpg,BigDataCup2022/S2/test/enc/30147.jpg,1
30148,BigDataCup2022/S2/test/input/30148.jpg,BigDataCup2022/S2/test/enc/30148.jpg,0
30149,BigDataCup2022/S2/test/input/30149.jpg,BigDataCup2022/S2/test/enc/30149.jpg,0
30150,BigDataCup2022/S2/test/input/30150.jpg,BigDataCup2022/S2/test/enc/30150.jpg,0
30151,BigDataCup2022/S2/test/input/30151.jpg,BigDataCup2022/S2/test/enc/30151.jpg,0
30152,BigDataCup2022/S2/test/input/30152.jpg,BigDataCup2022/S2/test/enc/30152.jpg,0
30153,BigDataCup2022/S2/test/input/30153.jpg,BigDataCup2022/S2/test/enc/30153.jpg,0
30154,BigDataCup2022/S2/test/input/30154.jpg,BigDataCup2022/S2/test/enc/30154.jpg,0
30155,BigDataCup2022/S2/test/input/30155.jpg,BigDataCup2022/S2/test/enc/30155.jpg,0
30156,BigDataCup2022/S2/test/input/30156.jpg,BigDataCup2022/S2/test/enc/30156.jpg,0
30157,BigDataCup2022/S2/test/input/30157.jpg,BigDataCup2022/S2/test/enc/30157.jpg,0
30158,BigDataCup2022/S2/test/input/30158.jpg,BigDataCup2022/S2/test/enc/30158.jpg,0
30159,BigDataCup2022/S2/test/input/30159.jpg,BigDataCup2022/S2/test/enc/30159.jpg,1
30160,BigDataCup2022/S2/test/input/30160.jpg,BigDataCup2022/S2/test/enc/30160.jpg,1
30161,BigDataCup2022/S2/test/input/30161.jpg,BigDataCup2022/S2/test/enc/30161.jpg,0
30162,BigDataCup2022/S2/test/input/30162.jpg,BigDataCup2022/S2/test/enc/30162.jpg,0
30163,BigDataCup2022/S2/test/input/30163.jpg,BigDataCup2022/S2/test/enc/30163.jpg,0
30164,BigDataCup2022/S2/test/input/30164.jpg,BigDataCup2022/S2/test/enc/30164.jpg,1
30165,BigDataCup2022/S2/test/input/30165.jpg,BigDataCup2022/S2/test/enc/30165.jpg,0
30166,BigDataCup2022/S2/test/input/30166.jpg,BigDataCup2022/S2/test/enc/30166.jpg,0
30167,BigDataCup2022/S2/test/input/30167.jpg,BigDataCup2022/S2/test/enc/30167.jpg,1
30168,BigDataCup2022/S2/test/input/30168.jpg,BigDataCup2022/S2/test/enc/30168.jpg,0
30169,BigDataCup2022/S2/test/input/30169.jpg,BigDataCup2022/S2/test/enc/30169.jpg,1
30170,BigDataCup2022/S2/test/input/30170.jpg,BigDataCup2022/S2/test/enc/30170.jpg,0
30171,BigDataCup2022/S2/test/input/30171.jpg,BigDataCup2022/S2/test/enc/30171.jpg,1
30172,BigDataCup2022/S2/test/input/30172.jpg,BigDataCup2022/S2/test/enc/30172.jpg,0
30173,BigDataCup2022/S2/test/input/30173.jpg,BigDataCup2022/S2/test/enc/30173.jpg,0
30174,BigDataCup2022/S2/test/input/30174.jpg,BigDataCup2022/S2/test/enc/30174.jpg,0
30175,BigDataCup2022/S2/test/input/30175.jpg,BigDataCup2022/S2/test/enc/30175.jpg,1
30176,BigDataCup2022/S2/test/input/30176.jpg,BigDataCup2022/S2/test/enc/30176.jpg,0
30177,BigDataCup2022/S2/test/input/30177.jpg,BigDataCup2022/S2/test/enc/30177.jpg,0
30178,BigDataCup2022/S2/test/input/30178.jpg,BigDataCup2022/S2/test/enc/30178.jpg,1
30179,BigDataCup2022/S2/test/input/30179.jpg,BigDataCup2022/S2/test/enc/30179.jpg,1
30180,BigDataCup2022/S2/test/input/30180.jpg,BigDataCup2022/S2/test/enc/30180.jpg,0
30181,BigDataCup2022/S2/test/input/30181.jpg,BigDataCup2022/S2/test/enc/30181.jpg,0
30182,BigDataCup2022/S2/test/input/30182.jpg,BigDataCup2022/S2/test/enc/30182.jpg,0
30183,BigDataCup2022/S2/test/input/30183.jpg,BigDataCup2022/S2/test/enc/30183.jpg,1
30184,BigDataCup2022/S2/test/input/30184.jpg,BigDataCup2022/S2/test/enc/30184.jpg,0
30185,BigDataCup2022/S2/test/input/30185.jpg,BigDataCup2022/S2/test/enc/30185.jpg,1
30186,BigDataCup2022/S2/test/input/30186.jpg,BigDataCup2022/S2/test/enc/30186.jpg,0
30187,BigDataCup2022/S2/test/input/30187.jpg,BigDataCup2022/S2/test/enc/30187.jpg,1
30188,BigDataCup2022/S2/test/input/30188.jpg,BigDataCup2022/S2/test/enc/30188.jpg,0
30189,BigDataCup2022/S2/test/input/30189.jpg,BigDataCup2022/S2/test/enc/30189.jpg,1
30190,BigDataCup2022/S2/test/input/30190.jpg,BigDataCup2022/S2/test/enc/30190.jpg,1
30191,BigDataCup2022/S2/test/input/30191.jpg,BigDataCup2022/S2/test/enc/30191.jpg,0
30192,BigDataCup2022/S2/test/input/30192.jpg,BigDataCup2022/S2/test/enc/30192.jpg,1
30193,BigDataCup2022/S2/test/input/30193.jpg,BigDataCup2022/S2/test/enc/30193.jpg,1
30194,BigDataCup2022/S2/test/input/30194.jpg,BigDataCup2022/S2/test/enc/30194.jpg,0
30195,BigDataCup2022/S2/test/input/30195.jpg,BigDataCup2022/S2/test/enc/30195.jpg,1
30196,BigDataCup2022/S2/test/input/30196.jpg,BigDataCup2022/S2/test/enc/30196.jpg,0
30197,BigDataCup2022/S2/test/input/30197.jpg,BigDataCup2022/S2/test/enc/30197.jpg,0
30198,BigDataCup2022/S2/test/input/30198.jpg,BigDataCup2022/S2/test/enc/30198.jpg,0
30199,BigDataCup2022/S2/test/input/30199.jpg,BigDataCup2022/S2/test/enc/30199.jpg,0
30200,BigDataCup2022/S2/test/input/30200.jpg,BigDataCup2022/S2/test/enc/30200.jpg,1
30201,BigDataCup2022/S2/test/input/30201.jpg,BigDataCup2022/S2/test/enc/30201.jpg,0
30202,BigDataCup2022/S2/test/input/30202.jpg,BigDataCup2022/S2/test/enc/30202.jpg,1
30203,BigDataCup2022/S2/test/input/30203.jpg,BigDataCup2022/S2/test/enc/30203.jpg,0
30204,BigDataCup2022/S2/test/input/30204.jpg,BigDataCup2022/S2/test/enc/30204.jpg,0
30205,BigDataCup2022/S2/test/input/30205.jpg,BigDataCup2022/S2/test/enc/30205.jpg,1
30206,BigDataCup2022/S2/test/input/30206.jpg,BigDataCup2022/S2/test/enc/30206.jpg,1
30207,BigDataCup2022/S2/test/input/30207.jpg,BigDataCup2022/S2/test/enc/30207.jpg,0
30208,BigDataCup2022/S2/test/input/30208.jpg,BigDataCup2022/S2/test/enc/30208.jpg,0
30209,BigDataCup2022/S2/test/input/30209.jpg,BigDataCup2022/S2/test/enc/30209.jpg,0
30210,BigDataCup2022/S2/test/input/30210.jpg,BigDataCup2022/S2/test/enc/30210.jpg,0
30211,BigDataCup2022/S2/test/input/30211.jpg,BigDataCup2022/S2/test/enc/30211.jpg,0
30212,BigDataCup2022/S2/test/input/30212.jpg,BigDataCup2022/S2/test/enc/30212.jpg,0
30213,BigDataCup2022/S2/test/input/30213.jpg,BigDataCup2022/S2/test/enc/30213.jpg,1
30214,BigDataCup2022/S2/test/input/30214.jpg,BigDataCup2022/S2/test/enc/30214.jpg,1
30215,BigDataCup2022/S2/test/input/30215.jpg,BigDataCup2022/S2/test/enc/30215.jpg,0
30216,BigDataCup2022/S2/test/input/30216.jpg,BigDataCup2022/S2/test/enc/30216.jpg,0
30217,BigDataCup2022/S2/test/input/30217.jpg,BigDataCup2022/S2/test/enc/30217.jpg,0
30218,BigDataCup2022/S2/test/input/30218.jpg,BigDataCup2022/S2/test/enc/30218.jpg,0
30219,BigDataCup2022/S2/test/input/30219.jpg,BigDataCup2022/S2/test/enc/30219.jpg,1
30220,BigDataCup2022/S2/test/input/30220.jpg,BigDataCup2022/S2/test/enc/30220.jpg,1
30221,BigDataCup2022/S2/test/input/30221.jpg,BigDataCup2022/S2/test/enc/30221.jpg,1
30222,BigDataCup2022/S2/test/input/30222.jpg,BigDataCup2022/S2/test/enc/30222.jpg,0
30223,BigDataCup2022/S2/test/input/30223.jpg,BigDataCup2022/S2/test/enc/30223.jpg,1
30224,BigDataCup2022/S2/test/input/30224.jpg,BigDataCup2022/S2/test/enc/30224.jpg,0
30225,BigDataCup2022/S2/test/input/30225.jpg,BigDataCup2022/S2/test/enc/30225.jpg,1
30226,BigDataCup2022/S2/test/input/30226.jpg,BigDataCup2022/S2/test/enc/30226.jpg,1
30227,BigDataCup2022/S2/test/input/30227.jpg,BigDataCup2022/S2/test/enc/30227.jpg,0
30228,BigDataCup2022/S2/test/input/30228.jpg,BigDataCup2022/S2/test/enc/30228.jpg,0
30229,BigDataCup2022/S2/test/input/30229.jpg,BigDataCup2022/S2/test/enc/30229.jpg,1
30230,BigDataCup2022/S2/test/input/30230.jpg,BigDataCup2022/S2/test/enc/30230.jpg,1
30231,BigDataCup2022/S2/test/input/30231.jpg,BigDataCup2022/S2/test/enc/30231.jpg,1
30232,BigDataCup2022/S2/test/input/30232.jpg,BigDataCup2022/S2/test/enc/30232.jpg,0
30233,BigDataCup2022/S2/test/input/30233.jpg,BigDataCup2022/S2/test/enc/30233.jpg,1
30234,BigDataCup2022/S2/test/input/30234.jpg,BigDataCup2022/S2/test/enc/30234.jpg,1
30235,BigDataCup2022/S2/test/input/30235.jpg,BigDataCup2022/S2/test/enc/30235.jpg,1
30236,BigDataCup2022/S2/test/input/30236.jpg,BigDataCup2022/S2/test/enc/30236.jpg,0
30237,BigDataCup2022/S2/test/input/30237.jpg,BigDataCup2022/S2/test/enc/30237.jpg,0
30238,BigDataCup2022/S2/test/input/30238.jpg,BigDataCup2022/S2/test/enc/30238.jpg,0
30239,BigDataCup2022/S2/test/input/30239.jpg,BigDataCup2022/S2/test/enc/30239.jpg,0
30240,BigDataCup2022/S2/test/input/30240.jpg,BigDataCup2022/S2/test/enc/30240.jpg,1
30241,BigDataCup2022/S2/test/input/30241.jpg,BigDataCup2022/S2/test/enc/30241.jpg,0
30242,BigDataCup2022/S2/test/input/30242.jpg,BigDataCup2022/S2/test/enc/30242.jpg,1
30243,BigDataCup2022/S2/test/input/30243.jpg,BigDataCup2022/S2/test/enc/30243.jpg,1
30244,BigDataCup2022/S2/test/input/30244.jpg,BigDataCup2022/S2/test/enc/30244.jpg,0
30245,BigDataCup2022/S2/test/input/30245.jpg,BigDataCup2022/S2/test/enc/30245.jpg,0
30246,BigDataCup2022/S2/test/input/30246.jpg,BigDataCup2022/S2/test/enc/30246.jpg,0
30247,BigDataCup2022/S2/test/input/30247.jpg,BigDataCup2022/S2/test/enc/30247.jpg,1
30248,BigDataCup2022/S2/test/input/30248.jpg,BigDataCup2022/S2/test/enc/30248.jpg,1
30249,BigDataCup2022/S2/test/input/30249.jpg,BigDataCup2022/S2/test/enc/30249.jpg,0
30250,BigDataCup2022/S2/test/input/30250.jpg,BigDataCup2022/S2/test/enc/30250.jpg,0
30251,BigDataCup2022/S2/test/input/30251.jpg,BigDataCup2022/S2/test/enc/30251.jpg,1
30252,BigDataCup2022/S2/test/input/30252.jpg,BigDataCup2022/S2/test/enc/30252.jpg,1
30253,BigDataCup2022/S2/test/input/30253.jpg,BigDataCup2022/S2/test/enc/30253.jpg,0
30254,BigDataCup2022/S2/test/input/30254.jpg,BigDataCup2022/S2/test/enc/30254.jpg,0
30255,BigDataCup2022/S2/test/input/30255.jpg,BigDataCup2022/S2/test/enc/30255.jpg,1
30256,BigDataCup2022/S2/test/input/30256.jpg,BigDataCup2022/S2/test/enc/30256.jpg,0
30257,BigDataCup2022/S2/test/input/30257.jpg,BigDataCup2022/S2/test/enc/30257.jpg,1
30258,BigDataCup2022/S2/test/input/30258.jpg,BigDataCup2022/S2/test/enc/30258.jpg,0
30259,BigDataCup2022/S2/test/input/30259.jpg,BigDataCup2022/S2/test/enc/30259.jpg,1
30260,BigDataCup2022/S2/test/input/30260.jpg,BigDataCup2022/S2/test/enc/30260.jpg,0
30261,BigDataCup2022/S2/test/input/30261.jpg,BigDataCup2022/S2/test/enc/30261.jpg,1
30262,BigDataCup2022/S2/test/input/30262.jpg,BigDataCup2022/S2/test/enc/30262.jpg,1
30263,BigDataCup2022/S2/test/input/30263.jpg,BigDataCup2022/S2/test/enc/30263.jpg,0
30264,BigDataCup2022/S2/test/input/30264.jpg,BigDataCup2022/S2/test/enc/30264.jpg,0
30265,BigDataCup2022/S2/test/input/30265.jpg,BigDataCup2022/S2/test/enc/30265.jpg,1
30266,BigDataCup2022/S2/test/input/30266.jpg,BigDataCup2022/S2/test/enc/30266.jpg,0
30267,BigDataCup2022/S2/test/input/30267.jpg,BigDataCup2022/S2/test/enc/30267.jpg,1
